title,mantra
ASHTAVAKRA GITA,"न प्रीयते वन्द्यमानो निन्द्यमानो न कुप्यति।,नैवोद्विजति मरणे जीवने नाभिनन्दति।।18.99।।  "
ASHTAVAKRA GITA,"न धावति जनाकीर्णं नारण्यमुपशान्तधीः।,यथातथा यत्रतत्र सम एवावतिष्ठते।।18.100।।,      ,              "
ASHTAVAKRA GITA," ,                   जनक उवाच।,तत्त्वविज्ञानसन्दंशमादाय हृदयोदरात्।,नानाविधपरामर्शशल्योद्धारः कृतो मया।।19.1।।  "
ASHTAVAKRA GITA,"क्व धर्मः क्व च वा कामः क्व चार्थः क्व विवेकिता।,क्व द्वैतं क्व च वाऽद्वैतं स्वमहिम्नि स्थितस्य मे।।19.2।।  "
ASHTAVAKRA GITA,"क्व भूतं क्व भविष्यद्वा वर्तमानमपि क्व वा।,क्व देशः क्व च वा नित्यं स्वमहिम्नि स्थितस्य मे।।19.3।।  "
ASHTAVAKRA GITA,"क्व चात्मा क्व च वानात्मा क्व शुभं क्वाशुभं तथा।,क्व चिन्ता क्व च वाचिन्ता स्वमहिम्नि स्थितस्य मे।।19.4।।  "
ASHTAVAKRA GITA,"क्व स्वप्नः क्व सुषुप्तिर्वा क्व च जागरणं तथा।,क्व तुरीयं भयं वापि स्वमहिम्नि स्थितस्य मे।।19.5।।  "
ASHTAVAKRA GITA,"क्व दूरं क्व समीपं वा बाह्यं क्वाभ्यन्तरं क्व वा।,क्व स्थूलं क्व च वा सूक्ष्मं स्वमहिम्नि स्थितस्य मे।।19.6।।  "
ASHTAVAKRA GITA,"क्व मृत्युर्जीवितं वा क्व लोकाः क्वास्य क्व लौकिकम्।,क्व लयः क्व समाधिर्वा स्वमहिम्नि स्थितस्य मे।।19.7।।  "
ASHTAVAKRA GITA,"अलं त्रिवर्गकथया योगस्य कथयाप्यलम्।,अलं विज्ञानकथया विश्रान्तस्य ममात्मनि।।19.8।। ,             ,              "
ASHTAVAKRA GITA," ,                    जनक उवाच।,क्व भूतानि क्व देहो वा क्वेन्द्रियाणि क्व वा मनः।,क्व शून्यं क्व च नैराश्यं मत्स्वरूपे निरञ्जने।।20.1।।  "
ASHTAVAKRA GITA,"क्व शास्त्रं क्वात्मविज्ञानं क्व वा निर्विषयं मनः।,क्व तृप्तिः क्व वितृष्णत्वं गतद्वन्द्वस्य मे सदा।।20.2।।  "
ASHTAVAKRA GITA,"क्व विद्या क्व च वाविद्या क्वाहं क्वेदं मम क्व वा।,क्व बन्धः क्व च वा मोक्षः स्वरूपस्य क्व रूपिता।।20.3।।  "
ASHTAVAKRA GITA,"क्व प्रारब्धानि कर्माणि जीवन्मुक्तिरपि क्व वा।,क्व तद्विदेहकैवल्यं निर्विशेषस्य सर्वदा।।20.4।।  "
ASHTAVAKRA GITA,"क्व कर्ता क्व च वा भोक्ता निष्क्रियं स्फुरणं क्व वा।,क्वापरोक्षं फलं वा क्व निःस्वभावस्य मे सदा।।20.5।।  "
ASHTAVAKRA GITA,"क्व लोकः क्व मुमुक्षुर्वा क्व योगी ज्ञानवान् क्व वा।,क्व बद्धः क्व च वा मुक्तः स्वस्वरूपेऽहमद्वये।।20.6।।  "
